Fid,Airline,Flight,DateTime,Lat,Lon,Geoaltitude,Lat2,Lon2,Geoaltitude2,Lat3,Lon3,Geoaltitude3,Lat4,Lon4,Geoaltitude4,Lat5,Lon5,Geoaltitude5,Label
172.217.12.129-10.42.0.211-443-58466-6,Indigo,6E-2102,07-03-24 0:16,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,0
10.42.0.151-106.39.169.66-45232-80-6,Air_India,AI-401,07-03-24 0:16,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,0
172.217.3.106-10.42.0.211-443-59275-6,Air_India,AI-762,07-03-24 0:16,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,1
10.42.0.211-104.97.95.172-34787-80-6,Air_India,AI-764,07-03-24 0:16,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,0
10.42.0.211-10.42.0.1-19783-53-17,Air_India,AI-540,07-03-24 0:16,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,0
180.149.136.247-10.42.0.42-80-42404-6,Air_India,AI-537,07-03-24 0:16,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,0
172.217.6.225-10.42.0.42-443-37660-6,Indigo,6E-7403,07-03-24 0:16,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,1
10.42.0.151-10.42.0.1-7398-53-17,Vistara,UK-673,07-03-24 0:16,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,0
183.57.48.84-10.42.0.151-80-49064-6,Air_India,AI-762,07-03-24 0:16,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,0
203.205.151.47-10.42.0.42-80-39613-6,Air_India,AI-764,07-03-24 0:16,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,0
192.229.173.173-10.42.0.211-80-53898-6,Air_India,AI-409,07-03-24 0:16,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,1
10.42.0.211-52.84.6.107-50535-443-6,Vistara,UK-707,07-03-24 0:16,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,0
10.42.0.211-10.42.0.1-59716-53-17,Vistara,UK-737,07-03-24 0:16,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,0
10.42.0.211-10.42.0.1-3459-53-17,Vistara,UK-839,07-03-24 0:16,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,0
10.42.0.151-31.13.80.5-42791-443-6,Indigo,6.00E-152,07-03-24 0:16,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,0
172.217.10.138-10.42.0.211-443-51384-6,Air_India,AI-767,07-03-24 0:16,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,1
10.42.0.151-23.208.87.120-44260-80-6,Air_India,AI-401,07-03-24 0:16,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,0
10.42.0.151-10.42.0.1-56648-53-17,GO_FIRST,G8-1404,07-03-24 0:16,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,0
172.217.12.195-10.42.0.151-80-57968-6,Air_India,AI-465,07-03-24 0:16,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,1
172.217.12.202-10.42.0.42-443-45507-6,Air_India,AI-512,07-03-24 0:16,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,0
10.42.0.211-10.42.0.1-3247-53-17,AirAsia,I5-721,07-03-24 0:16,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,0
10.42.0.151-104.244.43.227-49846-443-6,Air_India,AI-544,07-03-24 0:16,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,1
151.101.1.140-10.42.0.42-443-39268-6,Air_India,AI-560,08-03-24 22:36,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,0
10.42.0.151-119.146.74.34-33727-80-6,AirAsia,I5-784,08-03-24 22:36,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,1
10.42.0.211-23.21.51.186-36019-443-6,Air_India,AI-542,08-03-24 22:36,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,0
10.42.0.211-72.30.3.43-60144-443-6,GO_FIRST,G8-286,08-03-24 22:36,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,0
182.22.67.89-10.42.0.211-443-45897-6,Air_India,AI-429,08-03-24 22:36,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,0
10.42.0.211-23.206.125.17-50472-80-6,SpiceJet,SG-3002,08-03-24 22:36,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,0
10.42.0.211-106.11.129.143-52932-80-6,Vistara,UK-747,08-03-24 22:36,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,0
10.42.0.151-112.80.248.187-50574-80-6,GO_FIRST,G8-286,08-03-24 22:36,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,0
172.217.10.2-10.42.0.211-443-39151-6,Air_India,AI-406,08-03-24 22:36,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,0
10.42.0.211-98.139.180.180-60641-443-6,Vistara,UK-705,08-03-24 22:36,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,0
10.42.0.1-10.42.0.42-53-6353-17,GO_FIRST,G8-213,08-03-24 22:36,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,0
208.80.154.224-10.42.0.211-80-44731-6,Vistara,UK-705,08-03-24 22:36,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,0
10.42.0.151-119.146.74.33-59412-443-6,Air_India,AI-885,08-03-24 22:36,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,1
10.42.0.42-37.1.204.175-50243-80-6,Air_India,AI-429,08-03-24 22:36,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,1
172.217.10.3-10.42.0.211-443-60323-6,Air_India,AI-439,08-03-24 22:36,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,1
172.217.10.227-10.42.0.151-443-42514-17,Air_India,AI-885,08-03-24 22:36,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,0
10.42.0.211-10.42.0.1-25838-53-17,Vistara,UK-847,08-03-24 22:36,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,0
183.79.250.123-10.42.0.211-443-60681-6,SpiceJet,SG-1091,08-03-24 22:36,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,0
10.42.0.211-10.42.0.1-41146-53-17,SpiceJet,SG-8709,08-03-24 22:36,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,0
10.42.0.211-10.42.0.1-39629-53-17,SpiceJet,SG-1089,08-03-24 22:36,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,0
239.255.255.250-10.42.0.1-1900-44401-17,SpiceJet,SG-8803,08-03-24 22:36,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,1
10.42.0.211-10.42.0.1-6847-53-17,SpiceJet,SG-1061,08-03-24 22:36,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,0
10.42.0.151-119.146.74.34-33727-80-6,SpiceJet,SG-8157,08-03-24 22:37,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,0
10.42.0.151-10.42.0.1-24483-53-17,SpiceJet,SG-1063,08-03-24 22:37,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,0
10.42.0.211-10.42.0.1-56269-53-17,SpiceJet,SG-8169,08-03-24 22:37,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,0
10.42.0.211-98.139.183.24-60714-443-6,Vistara,UK-927,08-03-24 22:37,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,0
172.217.6.202-10.42.0.42-443-59583-6,Vistara,UK-975,08-03-24 22:37,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,33.78691592,-84.47519302,434.34,0
172.217.3.110-10.42.0.211-443-51255-6,Vistara,UK-993,08-03-24 22:37,33.79994202,-84.4602001,952.5,33.79994202,-84.4602001,533.4,33.79673767,-84.46070457,518.16,33.79594706,-84.46100235,518.16,33.79487636,-84.46146011,510.54,0
172.217.12.131-10.42.0.151-443-46592-6,Vistara,UK-951,08-03-24 22:37,33.79994202,-84.4602001,533.4,33.79673767,-84.46070457,518.16,33.79594706,-84.46100235,518.16,33.79487636,-84.46146011,510.54,33.79403842,-84.46191788,502.92,1
10.42.0.211-52.52.71.203-37229-443-6,Vistara,UK-933,08-03-24 22:37,33.79673767,-84.46070457,518.16,33.79594706,-84.46100235,518.16,33.79487636,-84.46146011,510.54,33.79403842,-84.46191788,502.92,33.79320048,-84.46249008,502.92,0
10.42.0.211-104.192.110.245-59670-443-6,Vistara,UK-953,08-03-24 22:37,33.79594706,-84.46100235,518.16,33.79487636,-84.46146011,510.54,33.79403842,-84.46191788,502.92,33.79320048,-84.46249008,502.92,33.79202271,-84.4635072,495.3,1
172.217.12.162-10.42.0.151-443-56672-6,Vistara,UK-943,08-03-24 22:37,33.79487636,-84.46146011,510.54,33.79403842,-84.46191788,502.92,33.79320048,-84.46249008,502.92,33.79202271,-84.4635072,495.3,33.79129028,-84.46429194,495.3,0
174.35.73.97-10.42.0.42-443-59841-6,Vistara,UK-995,08-03-24 22:37,33.79403842,-84.46191788,502.92,33.79320048,-84.46249008,502.92,33.79202271,-84.4635072,495.3,33.79129028,-84.46429194,495.3,33.79045389,-84.46540833,480.06,0
10.42.0.151-36.110.213.49-52298-443-6,Vistara,UK-963,08-03-24 22:37,33.79320048,-84.46249008,502.92,33.79202271,-84.4635072,495.3,33.79129028,-84.46429194,495.3,33.79045389,-84.46540833,480.06,33.78961595,-84.46678162,480.06,1
10.42.0.211-54.192.38.7-42411-443-6,Vistara,UK-945,08-03-24 22:37,33.79202271,-84.4635072,495.3,33.79129028,-84.46429194,495.3,33.79045389,-84.46540833,480.06,33.78961595,-84.46678162,480.06,33.78901078,-84.46798325,480.06,0
10.42.0.151-121.12.98.63-42060-80-6,Vistara,UK-941,08-03-24 22:37,33.79129028,-84.46429194,495.3,33.79045389,-84.46540833,480.06,33.78961595,-84.46678162,480.06,33.78901078,-84.46798325,480.06,33.7883606,-84.469673,449.58,0
10.42.0.211-10.42.0.1-36084-53-17,Vistara,UK-955,08-03-24 22:37,33.79045389,-84.46540833,480.06,33.78961595,-84.46678162,480.06,33.78901078,-84.46798325,480.06,33.7883606,-84.469673,449.58,33.78794861,-84.47101827,441.96,0
10.42.0.151-121.29.54.142-59446-80-6,GO_FIRST,G8-392,08-03-24 22:37,33.78961595,-84.46678162,480.06,33.78901078,-84.46798325,480.06,33.7883606,-84.469673,449.58,33.78794861,-84.47101827,441.96,33.78794861,-84.47101827,434.34,0
10.42.0.151-52.84.29.154-43884-443-6,GO_FIRST,G8-346,08-03-24 22:37,33.78901078,-84.46798325,480.06,33.7883606,-84.469673,449.58,33.78794861,-84.47101827,441.96,33.78794861,-84.47101827,434.34,33.78794861,-84.47101827,434.34,0
10.42.0.151-10.42.0.1-47057-53-17,GO_FIRST,G8-338,08-03-24 22:37,33.7883606,-84.469673,449.58,33.78794861,-84.47101827,441.96,33.78794861,-84.47101827,434.34,33.78794861,-84.47101827,434.34,33.78794861,-84.47101827,434.34,0
172.217.12.206-10.42.0.151-443-36502-6,GO_FIRST,G8-323,08-03-24 22:37,33.78794861,-84.47101827,441.96,33.78794861,-84.47101827,434.34,33.78794861,-84.47101827,434.34,33.78794861,-84.47101827,434.34,33.78794861,-84.47101827,419.1,0
10.42.0.211-10.42.0.1-58381-53-17,Indigo,6E-2054,08-03-24 22:37,33.78794861,-84.47101827,434.34,33.78794861,-84.47101827,434.34,33.78794861,-84.47101827,434.34,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,1
172.217.7.132-10.42.0.211-443-39624-6,Indigo,6E-5001,08-03-24 22:37,33.78794861,-84.47101827,434.34,33.78794861,-84.47101827,434.34,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,0
10.42.0.211-10.42.0.1-40273-53-17,Indigo,6E-2137,08-03-24 22:37,33.78794861,-84.47101827,434.34,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,1
203.130.53.126-10.42.0.211-80-51943-6,Indigo,6.00E-218,08-03-24 22:37,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,0
10.42.0.42-114.134.80.163-42890-80-6,Indigo,6E-5328,08-03-24 22:37,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,0
172.217.10.106-10.42.0.151-443-58968-6,AirAsia,I5-764,08-03-24 22:37,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,0
10.42.0.151-10.42.0.1-61112-53-17,Air_India,AI-868,08-03-24 22:37,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,1
216.58.219.227-10.42.0.151-443-53471-6,Air_India,AI-887,08-03-24 22:37,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,0
172.217.11.3-10.42.0.211-443-41353-6,Air_India,AI-665,08-03-24 22:37,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,0
10.42.0.151-10.42.0.1-2129-53-17,Air_India,AI-865,08-03-24 22:37,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,0
10.42.0.211-98.139.183.24-60738-80-6,Air_India,AI-805,08-03-24 22:37,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,0
10.42.0.211-64.71.142.110-41778-443-6,Air_India,AI-678,08-03-24 22:38,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,0
172.217.10.138-10.42.0.211-443-43925-6,Air_India,AI-624,08-03-24 22:38,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,0
172.217.10.42-10.42.0.211-443-33411-6,GO_FIRST,G8-165,08-03-24 22:38,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,0
172.217.11.14-10.42.0.151-443-47607-6,GO_FIRST,G8-191,08-03-24 22:38,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,0
172.217.10.227-10.42.0.151-443-51779-6,GO_FIRST,G8-237,08-03-24 22:38,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,0
157.240.2.20-10.42.0.151-443-57219-6,GO_FIRST,G8-266,08-03-24 22:38,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,0
172.217.12.131-10.42.0.211-443-40356-6,GO_FIRST,G8-103,08-03-24 22:38,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,0
10.42.0.211-103.43.91.9-33189-443-6,GO_FIRST,G8-101,08-03-24 22:38,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,0
172.217.6.195-10.42.0.151-443-59725-6,GO_FIRST,G8-113,08-03-24 22:38,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,1
10.42.0.211-118.178.143.65-56806-80-6,Air_India,AI-636,08-03-24 22:38,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,0
10.42.0.42-123.125.29.220-57798-80-6,Air_India,AI-441,08-03-24 22:38,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,0
10.42.0.151-91.190.216.55-59877-12350-6,SpiceJet,SG-2976,08-03-24 22:38,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,0
172.217.10.10-10.42.0.211-443-48930-6,Indigo,6E-2097,08-03-24 22:38,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,1
10.42.0.211-66.231.239.95-46115-443-6,Indigo,6E-5018,08-03-24 22:38,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,0
10.42.0.211-10.42.0.1-32857-53-17,Vistara,UK-981,08-03-24 22:38,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,0
10.42.0.1-10.42.0.42-53-53643-17,Vistara,UK-985,08-03-24 22:38,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,0
10.42.0.151-54.239.17.112-43075-443-6,SpiceJet,SG-8483,08-03-24 22:38,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,33.78794861,-84.47101827,419.1,1
